id,city,average_temperature,API-Call
21,Paris,22.1,1
42,Paris,22.1,2
62,Paris,22.100000000000005,3
82,Paris,22.100000000000005,4
103,Paris,22.1,5
124,Paris,22.100000000000005,6
140,Paris,22.100000000000005,7
161,Paris,22.1,8
182,Paris,22.100000000000005,9
191,Paris,22.100000000000005,10
4317,Paris,23.1,11
4344,Paris,23.100000000000005,12
4371,Paris,23.1,13
4389,Paris,23.1,14
4395,Paris,23.1,15
4424,Paris,23.1,16
4442,Paris,23.1,17
4458,Paris,23.1,18
4478,Paris,23.1,19
4513,Paris,23.1,20
4516,Paris,23.1,21
4537,Paris,23.1,22
4575,Paris,23.1,23
4596,Paris,23.1,24
4606,Paris,23.1,25
4638,Paris,23.1,26
4651,Paris,23.1,27
4660,Paris,23.1,28
4682,Paris,23.1,29
4707,Paris,23.100000000000005,30
5454,Paris,23.1,31
5468,Paris,23.100000000000005,32
5498,Paris,23.1,33
5517,Paris,23.1,34
5539,Paris,23.1,35
5554,Paris,23.1,36
2812,Paris,23.399999999999995,37
2829,Paris,23.4,38
2849,Paris,23.4,39
2865,Paris,23.4,40
2904,Paris,23.4,41
2925,Paris,23.4,42
2941,Paris,23.4,43
2964,Paris,23.4,44
4732,Paris,23.1,45
4744,Paris,23.1,46
4765,Paris,23.1,47
4799,Paris,23.100000000000005,48
4812,Paris,23.1,49
4829,Paris,23.1,50
4844,Paris,23.100000000000005,51
1290,Paris,21.1,52
1318,Paris,21.1,53
1335,Paris,21.1,54
1363,Paris,21.1,55
1374,Paris,21.1,56
1402,Paris,21.1,57
1408,Paris,21.1,58
1436,Paris,21.1,59
1453,Paris,21.1,60
1465,Paris,21.1,61
1489,Paris,21.1,62
1506,Paris,21.1,63
213,Paris,22.1,64
234,Paris,22.100000000000005,65
259,Paris,22.1,66
278,Paris,22.1,67
298,Paris,22.100000000000005,68
317,Paris,22.100000000000005,69
342,Paris,22.1,70
6047,Paris,21.2,71
364,Paris,22.1,72
2320,Paris,19.904824561403775,73
2347,Paris,23.2,74
2366,Paris,23.2,75
2388,Paris,23.2,76
2404,Paris,23.2,77
2422,Paris,23.2,78
2440,Paris,23.2,79
2456,Paris,23.2,80
2529,Paris,20.00535714285741,81
2541,Paris,23.0,82
2486,Paris,19.978644939965964,83
2506,Paris,23.3,84
387,Paris,22.100000000000005,85
406,Paris,22.100000000000005,86
422,Paris,22.1,87
443,Paris,22.100000000000005,88
465,Paris,22.100000000000005,89
485,Paris,22.1,90
511,Paris,22.129268292682898,91
1529,Paris,21.1,92
1561,Paris,21.1,93
1572,Paris,21.1,94
1597,Paris,21.1,95
1606,Paris,21.1,96
1642,Paris,21.1,97
1663,Paris,21.1,98
1679,Paris,21.1,99
1705,Paris,21.1,100
1714,Paris,21.1,101
1747,Paris,21.1,102
1751,Paris,21.1,103
2984,Paris,23.399999999999995,104
3009,Paris,23.399999999999995,105
3020,Paris,23.4,106
3035,Paris,23.4,107
3071,Paris,23.4,108
3080,Paris,23.4,109
3108,Paris,23.4,110
3117,Paris,23.399999999999995,111
3145,Paris,23.399999999999995,112
3177,Paris,23.4,113
3196,Paris,23.4,114
3205,Paris,23.4,115
3235,Paris,23.4,116
3256,Paris,23.4,117
3280,Paris,23.4,118
3298,Paris,23.399999999999995,119
3311,Paris,23.4,120
3330,Paris,23.399999999999995,121
3361,Paris,23.4,122
3385,Paris,23.4,123
4882,Paris,23.1,124
538,Paris,23.3,125
554,Paris,23.3,126
576,Paris,23.3,127
598,Paris,23.3,128
607,Paris,23.3,129
616,Paris,23.3,130
641,Paris,22.420370370370364,131
661,Paris,22.442857142857132,132
683,Paris,22.1,133
705,Paris,22.1,134
721,Paris,22.1,135
744,Paris,22.1,136
774,Paris,22.1,137
779,Paris,22.100000000000005,138
813,Paris,22.378260869565192,139
825,Paris,22.1,140
856,Paris,22.35945945945943,141
869,Paris,22.100000000000005,142
1785,Paris,21.1,143
1791,Paris,21.1,144
1824,Paris,21.1,145
1835,Paris,21.1,146
1864,Paris,21.1,147
1877,Paris,21.1,148
1903,Paris,21.1,149
1927,Paris,21.1,150
1940,Paris,21.1,151
1967,Paris,21.1,152
1974,Paris,21.1,153
2000,Paris,21.1,154
4898,Paris,23.1,155
3396,Paris,23.4,156
3423,Paris,23.4,157
3430,Paris,23.4,158
3469,Paris,23.4,159
3485,Paris,23.399999999999995,160
3510,Paris,23.4,161
3529,Paris,23.4,162
3532,Paris,23.399999999999995,163
3561,Paris,23.4,164
3583,Paris,23.399999999999995,165
3615,Paris,23.4,166
3624,Paris,23.4,167
2572,Paris,23.0,168
2587,Paris,23.0,169
2599,Paris,23.0,170
2617,Paris,23.0,171
2646,Paris,23.0,172
2660,Paris,23.0,173
2684,Paris,23.0,174
2715,Paris,23.0,175
2726,Paris,23.4,176
2746,Paris,23.4,177
2769,Paris,23.4,178
2784,Paris,23.399999999999995,179
896,Paris,22.341290322580612,180
913,Paris,21.1,181
924,Paris,21.1,182
959,Paris,21.1,183
968,Paris,21.1,184
1006,Paris,21.1,185
1020,Paris,21.1,186
3652,Paris,23.4,187
3662,Paris,23.4,188
3684,Paris,23.4,189
3704,Paris,23.4,190
3733,Paris,23.399999999999995,191
3744,Paris,23.4,192
3775,Paris,23.3,193
3796,Paris,23.3,194
4920,Paris,23.1,195
4946,Paris,23.1,196
4951,Paris,23.1,197
4985,Paris,23.1,198
4993,Paris,23.1,199
5032,Paris,23.1,200
5043,Paris,23.1,201
5074,Paris,23.1,202
5088,Paris,23.1,203
5109,Paris,23.1,204
5130,Paris,23.1,205
5142,Paris,23.1,206
5157,Paris,23.1,207
5185,Paris,23.1,208
5212,Paris,23.1,209
5216,Paris,23.100000000000005,210
5239,Paris,23.1,211
1042,Paris,21.1,212
1070,Paris,21.1,213
1077,Paris,21.1,214
1112,Paris,21.1,215
2028,Paris,21.1,216
2033,Paris,21.1,217
2067,Paris,21.1,218
2086,Paris,21.1,219
2108,Paris,21.1,220
2127,Paris,21.1,221
2154,Paris,21.1,222
2165,Paris,21.1,223
2193,Paris,21.1,224
2202,Paris,21.1,225
2234,Paris,21.1,226
2261,Paris,21.1,227
1120,Paris,21.1,228
1149,Paris,21.1,229
1157,Paris,21.1,230
1191,Paris,21.1,231
1218,Paris,21.1,232
5569,Paris,20.67620967741951,233
5595,Paris,21.2,234
5608,Paris,21.2,235
5623,Paris,21.2,236
5643,Paris,21.2,237
5677,Paris,21.2,238
5692,Paris,21.2,239
5719,Paris,21.2,240
5731,Paris,21.2,241
5757,Paris,21.2,242
5780,Paris,21.2,243
5806,Paris,21.2,244
5818,Paris,21.2,245
5830,Paris,21.2,246
5856,Paris,21.2,247
5875,Paris,21.2,248
5907,Paris,21.2,249
5928,Paris,21.2,250
5942,Paris,21.2,251
5965,Paris,21.2,252
5982,Paris,21.2,253
6009,Paris,21.2,254
6032,Paris,21.2,255
1233,Paris,21.1,256
1255,Paris,21.1,257
1263,Paris,21.1,258
2274,Paris,21.1,259
2294,Paris,21.1,260
5265,Paris,23.1,261
5285,Paris,23.1,262
5297,Paris,23.1,263
5326,Paris,23.1,264
5337,Paris,23.1,265
5355,Paris,23.1,266
5386,Paris,23.1,267
5401,Paris,23.1,268
5416,Paris,23.1,269
5427,Paris,23.1,270
3824,Paris,23.3,271
3834,Paris,23.3,272
3846,Paris,23.3,273
3880,Paris,23.3,274
3902,Paris,23.3,275
3929,Paris,23.3,276
3949,Paris,23.3,277
3959,Paris,23.3,278
3973,Paris,23.3,279
4005,Paris,23.3,280
4030,Paris,23.1,281
4047,Paris,23.1,282
4065,Paris,23.1,283
4089,Paris,23.1,284
4106,Paris,23.1,285
4120,Paris,23.1,286
4141,Paris,23.1,287
4161,Paris,23.1,288
4179,Paris,23.1,289
4203,Paris,23.1,290
4220,Paris,23.1,291
4225,Paris,23.1,292
4247,Paris,23.1,293
4268,Paris,23.1,294
4299,Paris,23.100000000000005,295
8689,Paris,21.3,296
8691,Paris,21.3,297
8718,Paris,21.3,298
8735,Paris,21.3,299
8759,Paris,21.3,300
8777,Paris,21.3,301
8803,Paris,21.3,302
9172,Paris,21.4,303
7130,Paris,21.3,304
7153,Paris,21.3,305
7162,Paris,21.3,306
7193,Paris,21.3,307
7211,Paris,21.3,308
7239,Paris,21.3,309
7259,Paris,21.3,310
7279,Paris,21.3,311
7302,Paris,21.3,312
7321,Paris,21.3,313
7337,Paris,21.3,314
7358,Paris,21.3,315
7381,Paris,21.3,316
7403,Paris,21.3,317
7419,Paris,21.3,318
7444,Paris,21.3,319
7472,Paris,21.3,320
7487,Paris,21.3,321
7507,Paris,21.3,322
7529,Paris,21.3,323
7538,Paris,21.3,324
7558,Paris,21.3,325
7598,Paris,21.3,326
7600,Paris,21.3,327
8461,Paris,21.3,328
8485,Paris,21.3,329
8514,Paris,21.3,330
8529,Paris,21.3,331
8549,Paris,21.3,332
8572,Paris,21.3,333
8595,Paris,21.3,334
8617,Paris,21.3,335
8632,Paris,21.3,336
8661,Paris,21.3,337
6092,Paris,21.2,338
6115,Paris,21.2,339
6136,Paris,21.2,340
6160,Paris,21.2,341
6182,Paris,21.2,342
6195,Paris,21.2,343
6232,Paris,21.2,344
6251,Paris,21.2,345
6278,Paris,21.2,346
6284,Paris,21.2,347
6311,Paris,21.2,348
6338,Paris,21.2,349
6349,Paris,22.400000000000002,350
6374,Paris,23.0,351
6392,Paris,23.0,352
6411,Paris,23.0,353
6436,Paris,23.0,354
6454,Paris,23.0,355
6480,Paris,23.0,356
6490,Paris,23.0,357
6521,Paris,23.0,358
6547,Paris,23.0,359
6556,Paris,23.0,360
6590,Paris,23.0,361
6607,Paris,22.433333333333334,362
6629,Paris,21.3,363
6655,Paris,21.3,364
6666,Paris,21.3,365
6687,Paris,21.3,366
6702,Paris,21.3,367
6732,Paris,21.3,368
6744,Paris,21.3,369
6770,Paris,21.3,370
6779,Paris,21.3,371
8822,Paris,21.3,372
8845,Paris,21.3,373
8866,Paris,21.3,374
8886,Paris,21.3,375
8918,Paris,21.3,376
8929,Paris,21.3,377
8944,Paris,21.3,378
8967,Paris,21.3,379
8986,Paris,21.3,380
9009,Paris,21.3,381
9017,Paris,21.3,382
9040,Paris,21.3,383
9070,Paris,21.3,384
9097,Paris,21.3,385
9112,Paris,21.3,386
9128,Paris,21.3,387
9146,Paris,21.35,388
7636,Paris,21.3,389
7643,Paris,21.3,390
7666,Paris,21.3,391
7698,Paris,21.3,392
7708,Paris,21.3,393
7727,Paris,21.3,394
7757,Paris,21.3,395
7773,Paris,21.3,396
7796,Paris,21.3,397
7819,Paris,21.3,398
7835,Paris,21.3,399
7863,Paris,21.3,400
7874,Paris,21.3,401
7893,Paris,21.3,402
7933,Paris,21.3,403
7950,Paris,21.3,404
7961,Paris,21.3,405
7991,Paris,21.3,406
8012,Paris,21.3,407
8022,Paris,21.3,408
8058,Paris,21.3,409
8081,Paris,21.3,410
8102,Paris,21.3,411
8115,Paris,21.3,412
8124,Paris,21.3,413
8148,Paris,21.3,414
8173,Paris,21.3,415
8195,Paris,21.3,416
8222,Paris,21.3,417
8235,Paris,21.3,418
8261,Paris,21.3,419
8275,Paris,21.3,420
8312,Paris,21.3,421
8316,Paris,21.3,422
8349,Paris,21.3,423
8366,Paris,21.3,424
8379,Paris,21.3,425
